state,session,bill,legiscan_link,legiscan_title,summary
Nebraska,2017-2018,LB855,https://legiscan.com/NE/bill/LB855/2018,NE LB855 | 2017-2018 | 105th Legislature | LegiScan,"Change Security, Privacy, and Dissemination of Criminal History Information Act provisions to provide for charges or offenses that have been pardoned"
Nebraska,2017-2018,LB856,https://legiscan.com/NE/bill/LB856/2018,NE LB856 | 2017-2018 | 105th Legislature | LegiScan,"Adopt the Internet Neutrality Act, change communications provider requirements under the Nebraska Telecommunications Regulation Act, and change financial assistance provisions relating to the Nebraska Internet Enhancement Fund"
Nebraska,2017-2018,LB857,https://legiscan.com/NE/bill/LB857/2018,NE LB857 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Campus Confidentiality Act
Nebraska,2017-2018,LB858,https://legiscan.com/NE/bill/LB858/2018,NE LB858 | 2017-2018 | 105th Legislature | LegiScan,Provide annual adjustments for total disability income benefits under the Nebraska Workers' Compensation Act
Nebraska,2017-2018,LB859,https://legiscan.com/NE/bill/LB859/2018,NE LB859 | 2017-2018 | 105th Legislature | LegiScan,Change records relating to employee deaths which may be withheld from the public
Nebraska,2017-2018,LB86,https://legiscan.com/NE/bill/LB86/2017,NE LB86 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to opening bids
Nebraska,2017-2018,LB860,https://legiscan.com/NE/bill/LB860/2018,NE LB860 | 2017-2018 | 105th Legislature | LegiScan,Provide for compensation for motor vehicle dealers affected by recalls and stop-sale orders
Nebraska,2017-2018,LB861,https://legiscan.com/NE/bill/LB861/2018,NE LB861 | 2017-2018 | 105th Legislature | LegiScan,Authorize claims to the state for certain costs relating to correctional incident prosecutions as prescribed
Nebraska,2017-2018,LB862,https://legiscan.com/NE/bill/LB862/2018,NE LB862 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Prescription Drug Cost Transparency Act
Nebraska,2017-2018,LB864,https://legiscan.com/NE/bill/LB864/2018,NE LB864 | 2017-2018 | 105th Legislature | LegiScan,Designate funds appropriated to the Department of Health and Human Services for state aid
Nebraska,2017-2018,LB865,https://legiscan.com/NE/bill/LB865/2018,NE LB865 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to passage of ordinances by cities and villages
Nebraska,2017-2018,LB866,https://legiscan.com/NE/bill/LB866/2018,NE LB866 | 2017-2018 | 105th Legislature | LegiScan,"Change provisions relating to rules, regulations, and waivers under the Medical Assistance Act"
Nebraska,2017-2018,LB867,https://legiscan.com/NE/bill/LB867/2018,NE LB867 | 2017-2018 | 105th Legislature | LegiScan,Change provisions regarding managed care
Nebraska,2017-2018,LB869,https://legiscan.com/NE/bill/LB869/2018,NE LB869 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to sealing of juvenile records
Nebraska,2017-2018,LB87,https://legiscan.com/NE/bill/LB87/2017,NE LB87 | 2017-2018 | 105th Legislature | LegiScan,Redefine a qualified facility and authorize local distribution utilities to waive certain requirements relating to net metering
Nebraska,2017-2018,LB870,https://legiscan.com/NE/bill/LB870/2018,NE LB870 | 2017-2018 | 105th Legislature | LegiScan,Provide for room confinement for juveniles as prescribed
Nebraska,2017-2018,LB872,https://legiscan.com/NE/bill/LB872/2018,NE LB872 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to appeals by prosecutors
Nebraska,2017-2018,LB873,https://legiscan.com/NE/bill/LB873/2018,NE LB873 | 2017-2018 | 105th Legislature | LegiScan,"Change provisions relating to cities of particular classes and villages, correct and include references as prescribed, eliminate obsolete provisions and repeal definitions, provide for interlocal nuisance agreements, to determine population thresholds, redefine certain economic development programs, authorize creation of additional land banks, change comprehensive plans for an early childhood element, authorize short-term rentals, and change provisions relating to the official state slogan and symbol"
Nebraska,2017-2018,LB874,https://legiscan.com/NE/bill/LB874/2018,NE LB874 | 2017-2018 | 105th Legislature | LegiScan,Change the Community Development Law
Nebraska,2017-2018,LB875,https://legiscan.com/NE/bill/LB875/2018,NE LB875 | 2017-2018 | 105th Legislature | LegiScan,Change sentencing provisions for crimes committed by persons under the age of eighteen
Nebraska,2017-2018,LB876,https://legiscan.com/NE/bill/LB876/2018,NE LB876 | 2017-2018 | 105th Legislature | LegiScan,Change special education reimbursements
Nebraska,2017-2018,LB877,https://legiscan.com/NE/bill/LB877/2018,NE LB877 | 2017-2018 | 105th Legislature | LegiScan,Change provisions related to early childhood education in the Tax Equity and Educational Opportunities Support Act
Nebraska,2017-2018,LB878,https://legiscan.com/NE/bill/LB878/2018,NE LB878 | 2017-2018 | 105th Legislature | LegiScan,Provide requirements for testimony by jailhouse informants
Nebraska,2017-2018,LB88,https://legiscan.com/NE/bill/LB88/2017,NE LB88 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Interstate Medical Licensure Compact and the Nurse Licensure Compact and change and eliminate other provisions relating to the regulation of health professionals
Nebraska,2017-2018,LB881,https://legiscan.com/NE/bill/LB881/2018,NE LB881 | 2017-2018 | 105th Legislature | LegiScan,Change inheritance tax provisions relating to life insurance proceeds
Nebraska,2017-2018,LB882,https://legiscan.com/NE/bill/LB882/2018,NE LB882 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to certain inheritance tax proceedings
Nebraska,2017-2018,LB883,https://legiscan.com/NE/bill/LB883/2018,NE LB883 | 2017-2018 | 105th Legislature | LegiScan,Provide for appointment of independent counsel to prosecute crimes by state officials or employees and change powers and duties of the Attorney General
Nebraska,2017-2018,LB884,https://legiscan.com/NE/bill/LB884/2018,NE LB884 | 2017-2018 | 105th Legislature | LegiScan,Change and eliminate provisions relating to county sales and use taxes
Nebraska,2017-2018,LB885,https://legiscan.com/NE/bill/LB885/2018,NE LB885 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to property tax protests
Nebraska,2017-2018,LB886,https://legiscan.com/NE/bill/LB886/2018,NE LB886 | 2017-2018 | 105th Legislature | LegiScan,Protect student journalists' and student media advisers' rights of and freedom of speech and of the press
Nebraska,2017-2018,LB887,https://legiscan.com/NE/bill/LB887/2018,NE LB887 | 2017-2018 | 105th Legislature | LegiScan,Clarify requirements for exceeding budget limitations under the Nebraska Budget Act
Nebraska,2017-2018,LB888,https://legiscan.com/NE/bill/LB888/2018,NE LB888 | 2017-2018 | 105th Legislature | LegiScan,Require schools to post the child abuse and neglect toll-free telephone number
Nebraska,2017-2018,LB89,https://legiscan.com/NE/bill/LB89/2017,NE LB89 | 2017-2018 | 105th Legislature | LegiScan,Change published notice of hearing requirements under the Nebraska Budget Act as prescribed
Nebraska,2017-2018,LB891,https://legiscan.com/NE/bill/LB891/2018,NE LB891 | 2017-2018 | 105th Legislature | LegiScan,Prohibit discrimination in the provision of services as prescribed under the Psychology Practice Act
Nebraska,2017-2018,LB892,https://legiscan.com/NE/bill/LB892/2018,NE LB892 | 2017-2018 | 105th Legislature | LegiScan,Prohibit restraining animals in the event of certain natural or manmade disasters or severe weather events as prescribed
Nebraska,2017-2018,LB893,https://legiscan.com/NE/bill/LB893/2018,NE LB893 | 2017-2018 | 105th Legislature | LegiScan,Change seller disclosure statement requirements and provide for restrictions and duties on pet shop owners under the Dog and Cat Purchase Protection Act
Nebraska,2017-2018,LB894,https://legiscan.com/NE/bill/LB894/2018,NE LB894 | 2017-2018 | 105th Legislature | LegiScan,Adopt the EMS Personnel Licensure Interstate Compact
Nebraska,2017-2018,LB895,https://legiscan.com/NE/bill/LB895/2018,NE LB895 | 2017-2018 | 105th Legislature | LegiScan,Change lien and flood-damaged brand provisions relating to motor vehicle certificates of title and change duties and requirements of the Department of Motor Vehicles as prescribed
Nebraska,2017-2018,LB896,https://legiscan.com/NE/bill/LB896/2018,NE LB896 | 2017-2018 | 105th Legislature | LegiScan,"Change provisions relating to electronic certificates of title, salvage vehicles, and the electronic dealer services system and Vehicle Title and Registration System maintained by the Department of Motor Vehicles"
Nebraska,2017-2018,LB897,https://legiscan.com/NE/bill/LB897/2018,NE LB897 | 2017-2018 | 105th Legislature | LegiScan,Change medical providers' duties under offense of failure to report injury or violence
Nebraska,2017-2018,LB898,https://legiscan.com/NE/bill/LB898/2018,NE LB898 | 2017-2018 | 105th Legislature | LegiScan,Require public postsecondary educational institutions to conduct an annual sexual assault climate survey
Nebraska,2017-2018,LB899,https://legiscan.com/NE/bill/LB899/2018,NE LB899 | 2017-2018 | 105th Legislature | LegiScan,Provide for an adjustment to the assessed value of destroyed real property
Nebraska,2017-2018,LB9,https://legiscan.com/NE/bill/LB9/2017,NE LB9 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Radon Resistant New Construction Act
Nebraska,2017-2018,LB90,https://legiscan.com/NE/bill/LB90/2017,NE LB90 | 2017-2018 | 105th Legislature | LegiScan,Require public entity to provide accommodations where Auditor of Public Accounts employee conducts audit or examination
Nebraska,2017-2018,LB900,https://legiscan.com/NE/bill/LB900/2018,NE LB900 | 2017-2018 | 105th Legislature | LegiScan,Adopt and update references to federal law relating to transportation and increase fines for violations of certain motor carrier statutes and regulations
Nebraska,2017-2018,LB901,https://legiscan.com/NE/bill/LB901/2018,NE LB901 | 2017-2018 | 105th Legislature | LegiScan,Change permit application and issuance requirements relating to regulation of certain structures by the Division of Aeronautics of the Department of Transportation and provide a duty for the Nebraska National Guard
Nebraska,2017-2018,LB902,https://legiscan.com/NE/bill/LB902/2018,NE LB902 | 2017-2018 | 105th Legislature | LegiScan,"Authorize the withholding from the public of information regarding firearm registration, possession, sale, or use"
Nebraska,2017-2018,LB903,https://legiscan.com/NE/bill/LB903/2018,NE LB903 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to the Nebraska Community Aging Services Act and the Long-Term Care Ombudsman Act
Nebraska,2017-2018,LB904,https://legiscan.com/NE/bill/LB904/2018,NE LB904 | 2017-2018 | 105th Legislature | LegiScan,Prohibit the charging of certain fees under the Credit Services Organization Act
Nebraska,2017-2018,LB905,https://legiscan.com/NE/bill/LB905/2018,NE LB905 | 2017-2018 | 105th Legislature | LegiScan,Change the burden of proof for certain protests of real property valuations
Nebraska,2017-2018,LB906,https://legiscan.com/NE/bill/LB906/2018,NE LB906 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to the schedules of controlled substances
Nebraska,2017-2018,LB907,https://legiscan.com/NE/bill/LB907/2018,NE LB907 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to a sales and use tax exemption for agricultural machinery and equipment
Nebraska,2017-2018,LB908,https://legiscan.com/NE/bill/LB908/2018,NE LB908 | 2017-2018 | 105th Legislature | LegiScan,Provide a disposal exception for tires used in a building system and eliminate obsolete provisions under the Integrated Solid Waste Management Act
Nebraska,2017-2018,LB909,https://legiscan.com/NE/bill/LB909/2018,NE LB909 | 2017-2018 | 105th Legislature | LegiScan,"Change provisions relating to motor carriers, hazardous materials regulations, and titling, registration, sales, and operation of motorboats and motor vehicles"
Nebraska,2017-2018,LB91,https://legiscan.com/NE/bill/LB91/2017,NE LB91 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to infant health screenings
Nebraska,2017-2018,LB910,https://legiscan.com/NE/bill/LB910/2018,NE LB910 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Property Tax Circuit Breaker Act and change the funding of the Property Tax Credit Act
Nebraska,2017-2018,LB911,https://legiscan.com/NE/bill/LB911/2018,NE LB911 | 2017-2018 | 105th Legislature | LegiScan,Adopt the School District Local Option Income Surtax Act
Nebraska,2017-2018,LB912,https://legiscan.com/NE/bill/LB912/2018,NE LB912 | 2017-2018 | 105th Legislature | LegiScan,Provide for posting by public schools of a toll-free telephone number set up to report child abuse and neglect
Nebraska,2017-2018,LB913,https://legiscan.com/NE/bill/LB913/2018,NE LB913 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to assault with a bodily fluid against a public safety officer to include a health care professional
Nebraska,2017-2018,LB914,https://legiscan.com/NE/bill/LB914/2018,NE LB914 | 2017-2018 | 105th Legislature | LegiScan,Provide an income tax credit for certain long-term care insurance policy premiums
Nebraska,2017-2018,LB915,https://legiscan.com/NE/bill/LB915/2018,NE LB915 | 2017-2018 | 105th Legislature | LegiScan,Change prohibitions on using handheld wireless communication devices or handheld mobile telephones while driving
Nebraska,2017-2018,LB916,https://legiscan.com/NE/bill/LB916/2018,NE LB916 | 2017-2018 | 105th Legislature | LegiScan,Prohibit retaliation under the Nebraska Wage Payment Collection Act and the Wage and Hour Act
Nebraska,2017-2018,LB917,https://legiscan.com/NE/bill/LB917/2018,NE LB917 | 2017-2018 | 105th Legislature | LegiScan,Change eligibility relating to the Community College Gap Assistance Program Act
Nebraska,2017-2018,LB918,https://legiscan.com/NE/bill/LB918/2018,NE LB918 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to certain tax incentive programs and job training grants
Nebraska,2017-2018,LB919,https://legiscan.com/NE/bill/LB919/2018,NE LB919 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Student Loan Repayment Tax Credit Act and change certain taxation and grant provisions
Nebraska,2017-2018,LB92,https://legiscan.com/NE/bill/LB92/2017,NE LB92 | 2017-2018 | 105th Legislature | LegiScan,Require health carriers to provide coverage for telehealth services and change telehealth provisions relating to children's behavioral health
Nebraska,2017-2018,LB920,https://legiscan.com/NE/bill/LB920/2018,NE LB920 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to a child and dependent care tax credit
Nebraska,2017-2018,LB921,https://legiscan.com/NE/bill/LB921/2018,NE LB921 | 2017-2018 | 105th Legislature | LegiScan,Create a licensing exception under the State Electrical Act for certain farm building construction
Nebraska,2017-2018,LB922,https://legiscan.com/NE/bill/LB922/2018,NE LB922 | 2017-2018 | 105th Legislature | LegiScan,Adopt the All Kids Health Care Program Act
Nebraska,2017-2018,LB923,https://legiscan.com/NE/bill/LB923/2018,NE LB923 | 2017-2018 | 105th Legislature | LegiScan,Provide immunity for certain law enforcement employees administering naloxone and change provisions relating to immunity for persons reporting or experiencing alcohol overdoses
Nebraska,2017-2018,LB924,https://legiscan.com/NE/bill/LB924/2018,NE LB924 | 2017-2018 | 105th Legislature | LegiScan,"Change provisions of the Emergency Medical Services Practice Act, the Occupational Therapy Practice Act, and the Uniform Credentialing Act"
Nebraska,2017-2018,LB925,https://legiscan.com/NE/bill/LB925/2018,NE LB925 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to certain sex crimes and crimes against children
Nebraska,2017-2018,LB927,https://legiscan.com/NE/bill/LB927/2018,NE LB927 | 2017-2018 | 105th Legislature | LegiScan,"Change provisions relating to juveniles' out-of-home placement, care, and custody"
Nebraska,2017-2018,LB928,https://legiscan.com/NE/bill/LB928/2018,NE LB928 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to compensation paid upon the death of an employee under the Nebraska Workers' Compensation Act
Nebraska,2017-2018,LB929,https://legiscan.com/NE/bill/LB929/2018,NE LB929 | 2017-2018 | 105th Legislature | LegiScan,State rights of Nebraska National Guard members and provide that a residential address may be withheld from the public
Nebraska,2017-2018,LB93,https://legiscan.com/NE/bill/LB93/2017,NE LB93 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Automatic License Plate Reader Privacy Act
Nebraska,2017-2018,LB93,https://legiscan.com/NE/bill/LB93/2018,NE LB93 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Automatic License Plate Reader Privacy Act
Nebraska,2017-2018,LB930,https://legiscan.com/NE/bill/LB930/2018,NE LB930 | 2017-2018 | 105th Legislature | LegiScan,Prohibit use of juveniles' statements made as a result of custodial interrogation
Nebraska,2017-2018,LB931,https://legiscan.com/NE/bill/LB931/2018,NE LB931 | 2017-2018 | 105th Legislature | LegiScan,Provide requirements for opiate and controlled substance prescriptions
Nebraska,2017-2018,LB932,https://legiscan.com/NE/bill/LB932/2018,NE LB932 | 2017-2018 | 105th Legislature | LegiScan,Provide discharge planning duties for the medical director of the Department of Correctional Services
Nebraska,2017-2018,LB933,https://legiscan.com/NE/bill/LB933/2018,NE LB933 | 2017-2018 | 105th Legislature | LegiScan,Provide prescription requirements for certain controlled substances
Nebraska,2017-2018,LB934,https://legiscan.com/NE/bill/LB934/2018,NE LB934 | 2017-2018 | 105th Legislature | LegiScan,Require identification prior to receipt of dispensed opiates
Nebraska,2017-2018,LB935,https://legiscan.com/NE/bill/LB935/2018,NE LB935 | 2017-2018 | 105th Legislature | LegiScan,"Authorize the inspection of certain tax return information and change application, reporting, and record retention provisions under the Nebraska Advantage Act"
Nebraska,2017-2018,LB936,https://legiscan.com/NE/bill/LB936/2018,NE LB936 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to tax incentive performance audits under the Legislative Performance Audit Act
Nebraska,2017-2018,LB939,https://legiscan.com/NE/bill/LB939/2018,NE LB939 | 2017-2018 | 105th Legislature | LegiScan,Provide a homestead exemption for certain dwelling complexes located on military installations
Nebraska,2017-2018,LB94,https://legiscan.com/NE/bill/LB94/2017,NE LB94 | 2017-2018 | 105th Legislature | LegiScan,Increase amount of funds offered by the state investment officer to financial institutions as deposits under the Nebraska Capital Expansion Act
Nebraska,2017-2018,LB940,https://legiscan.com/NE/bill/LB940/2018,NE LB940 | 2017-2018 | 105th Legislature | LegiScan,"Change provisions of the Civic and Community Center Financing Act relating to fund use, grant request limits, property sale restrictions, and grant application priority"
Nebraska,2017-2018,LB941,https://legiscan.com/NE/bill/LB941/2018,NE LB941 | 2017-2018 | 105th Legislature | LegiScan,Change the calculation of the tax on the average wholesale price of gasoline
Nebraska,2017-2018,LB943,https://legiscan.com/NE/bill/LB943/2018,NE LB943 | 2017-2018 | 105th Legislature | LegiScan,Redefine a term relating to budget limitations
Nebraska,2017-2018,LB944,https://legiscan.com/NE/bill/LB944/2018,NE LB944 | 2017-2018 | 105th Legislature | LegiScan,"Provide, change, and eliminate provisions relating to appropriations and reduce appropriations"
Nebraska,2017-2018,LB945,https://legiscan.com/NE/bill/LB945/2018,NE LB945 | 2017-2018 | 105th Legislature | LegiScan,"Create funds and authorize, change, provide, and eliminate fund transfer provisions"
Nebraska,2017-2018,LB946,https://legiscan.com/NE/bill/LB946/2018,NE LB946 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to the Cash Reserve Fund
Nebraska,2017-2018,LB947,https://legiscan.com/NE/bill/LB947/2018,NE LB947 | 2017-2018 | 105th Legislature | LegiScan,"Adopt the Nebraska Property Tax Cuts and Opportunities Act, change income tax rates, and eliminate certain exemptions and credits"
Nebraska,2017-2018,LB948,https://legiscan.com/NE/bill/LB948/2018,NE LB948 | 2017-2018 | 105th Legislature | LegiScan,Change and eliminate provisions relating to rules and regulations
Nebraska,2017-2018,LB95,https://legiscan.com/NE/bill/LB95/2017,NE LB95 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to the Community Development Law and tax-increment financing
Nebraska,2017-2018,LB95,https://legiscan.com/NE/bill/LB95/2018,NE LB95 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to the Community Development Law and tax-increment financing
Nebraska,2017-2018,LB952,https://legiscan.com/NE/bill/LB952/2018,NE LB952 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to dismissals of actions under the Nebraska Workers' Compensation Act
Nebraska,2017-2018,LB953,https://legiscan.com/NE/bill/LB953/2018,NE LB953 | 2017-2018 | 105th Legislature | LegiScan,Change provisions under the Nebraska Workers' Compensation Act and the Employee Classification Act
Nebraska,2017-2018,LB955,https://legiscan.com/NE/bill/LB955/2018,NE LB955 | 2017-2018 | 105th Legislature | LegiScan,Provide for reciprocal certification of military police officers and law enforcement officers from other jurisdictions
Nebraska,2017-2018,LB956,https://legiscan.com/NE/bill/LB956/2018,NE LB956 | 2017-2018 | 105th Legislature | LegiScan,Require application for a demonstration project to allow purchase of medicaid coverage
Nebraska,2017-2018,LB957,https://legiscan.com/NE/bill/LB957/2018,NE LB957 | 2017-2018 | 105th Legislature | LegiScan,Provide procedures for choosing a method of payment for payments under the Nebraska Workers' Compensation Act
Nebraska,2017-2018,LB959,https://legiscan.com/NE/bill/LB959/2018,NE LB959 | 2017-2018 | 105th Legislature | LegiScan,Provide requirements for returning a ballot for someone else and provide a penalty
Nebraska,2017-2018,LB96,https://legiscan.com/NE/bill/LB96/2017,NE LB96 | 2017-2018 | 105th Legislature | LegiScan,Provide an eligible activity for assistance from the Site and Building Development Fund as prescribed
Nebraska,2017-2018,LB96,https://legiscan.com/NE/bill/LB96/2018,NE LB96 | 2017-2018 | 105th Legislature | LegiScan,Provide an eligible activity for assistance from the Site and Building Development Fund as prescribed
Nebraska,2017-2018,LB961,https://legiscan.com/NE/bill/LB961/2018,NE LB961 | 2017-2018 | 105th Legislature | LegiScan,Change corporate income tax rates
Nebraska,2017-2018,LB962,https://legiscan.com/NE/bill/LB962/2018,NE LB962 | 2017-2018 | 105th Legislature | LegiScan,Change individual income tax rates
Nebraska,2017-2018,LB963,https://legiscan.com/NE/bill/LB963/2018,NE LB963 | 2017-2018 | 105th Legislature | LegiScan,Change how often real property is inspected and reviewed for property tax purposes
Nebraska,2017-2018,LB964,https://legiscan.com/NE/bill/LB964/2018,NE LB964 | 2017-2018 | 105th Legislature | LegiScan,Authorize mental health professionals to take a person into emergency protective custody under the Nebraska Mental Health Commitment Act
Nebraska,2017-2018,LB965,https://legiscan.com/NE/bill/LB965/2018,NE LB965 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to lists of real property subject to sale for delinquent taxes
Nebraska,2017-2018,LB966,https://legiscan.com/NE/bill/LB966/2018,NE LB966 | 2017-2018 | 105th Legislature | LegiScan,Provide a sales and use tax exemption relating to dark fiber
Nebraska,2017-2018,LB967,https://legiscan.com/NE/bill/LB967/2018,NE LB967 | 2017-2018 | 105th Legislature | LegiScan,Eliminate provisions of the Community Development Law relating to undeveloped vacant land and land outside of cities
Nebraska,2017-2018,LB968,https://legiscan.com/NE/bill/LB968/2018,NE LB968 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Disability Employment and Engagement Program Act
Nebraska,2017-2018,LB969,https://legiscan.com/NE/bill/LB969/2018,NE LB969 | 2017-2018 | 105th Legislature | LegiScan,Change signature requirements for nomination of partisan candidates by petition
Nebraska,2017-2018,LB97,https://legiscan.com/NE/bill/LB97/2017,NE LB97 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Riverfront Development District Act
Nebraska,2017-2018,LB970,https://legiscan.com/NE/bill/LB970/2018,NE LB970 | 2017-2018 | 105th Legislature | LegiScan,Change marijuana penalties as prescribed
Nebraska,2017-2018,LB971,https://legiscan.com/NE/bill/LB971/2018,NE LB971 | 2017-2018 | 105th Legislature | LegiScan,Change a penalty for possession under the Uniform Controlled Substances Act
Nebraska,2017-2018,LB972,https://legiscan.com/NE/bill/LB972/2018,NE LB972 | 2017-2018 | 105th Legislature | LegiScan,Provide for deferred judgments by courts
Nebraska,2017-2018,LB976,https://legiscan.com/NE/bill/LB976/2018,NE LB976 | 2017-2018 | 105th Legislature | LegiScan,Provide a reporting duty for the Beginning Farmer Board under the Beginning Farmer Tax Credit Act
Nebraska,2017-2018,LB977,https://legiscan.com/NE/bill/LB977/2018,NE LB977 | 2017-2018 | 105th Legislature | LegiScan,Make post-release supervision optional for Class IV felonies
Nebraska,2017-2018,LB978,https://legiscan.com/NE/bill/LB978/2018,NE LB978 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to garnishment
Nebraska,2017-2018,LB979,https://legiscan.com/NE/bill/LB979/2018,NE LB979 | 2017-2018 | 105th Legislature | LegiScan,Authorize physician assistants and nurse practitioners to render expert opinions
Nebraska,2017-2018,LB98,https://legiscan.com/NE/bill/LB98/2018,NE LB98 | 2017-2018 | 105th Legislature | LegiScan,Extend certain levy authority for natural resources districts
Nebraska,2017-2018,LB98,https://legiscan.com/NE/bill/LB98/2017,NE LB98 | 2017-2018 | 105th Legislature | LegiScan,Extend certain levy authority for natural resources districts
Nebraska,2017-2018,LB980,https://legiscan.com/NE/bill/LB980/2018,NE LB980 | 2017-2018 | 105th Legislature | LegiScan,Provide for issuance of permits for divisible loads of hay bales
Nebraska,2017-2018,LB981,https://legiscan.com/NE/bill/LB981/2018,NE LB981 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to arraignment of juveniles and authorize juvenile court jurisdiction to age twenty-one with consent of the juvenile and legal counsel
Nebraska,2017-2018,LB982,https://legiscan.com/NE/bill/LB982/2018,NE LB982 | 2017-2018 | 105th Legislature | LegiScan,Provide for persons eighteen years of age or older to consent to certain behavioral health services
Nebraska,2017-2018,LB983,https://legiscan.com/NE/bill/LB983/2018,NE LB983 | 2017-2018 | 105th Legislature | LegiScan,Change provisions relating to audiovisual court appearances
Nebraska,2017-2018,LB984,https://legiscan.com/NE/bill/LB984/2018,NE LB984 | 2017-2018 | 105th Legislature | LegiScan,Change provisions of the Nebraska Lottery and Raffle Act relating to special permits and gross proceeds
Nebraska,2017-2018,LB985,https://legiscan.com/NE/bill/LB985/2018,NE LB985 | 2017-2018 | 105th Legislature | LegiScan,Provide for state funding of prenatal care under the medical assistance program
Nebraska,2017-2018,LB986,https://legiscan.com/NE/bill/LB986/2018,NE LB986 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Neighborhood Improvement District Act and change provisions relating to special assessments for other improvement or development districts as prescribed
Nebraska,2017-2018,LB987,https://legiscan.com/NE/bill/LB987/2018,NE LB987 | 2017-2018 | 105th Legislature | LegiScan,Adopt the Uniform Regulation of Virtual-Currency Businesses Act
Nebraska,2017-2018,LB988,https://legiscan.com/NE/bill/LB988/2018,NE LB988 | 2017-2018 | 105th Legislature | LegiScan,Adopt an affirmative consent standard with respect to sexual assault
Nebraska,2017-2018,LB989,https://legiscan.com/NE/bill/LB989/2018,NE LB989 | 2017-2018 | 105th Legislature | LegiScan,"Authorize automated-driving-system-equipped vehicles, automated driving systems, and driverless-capable vehicles as prescribed"
Nebraska,2017-2018,LB99,https://legiscan.com/NE/bill/LB99/2017,NE LB99 | 2017-2018 | 105th Legislature | LegiScan,"Change provisions relating to the conversion of unincorporated entities, corporations, partnerships, limited partnerships, and limited liability partnerships into other business entities"
Nebraska,2017-2018,LB990,https://legiscan.com/NE/bill/LB990/2018,NE LB990 | 2017-2018 | 105th Legislature | LegiScan,Create the offense of possession of a firearm by a prohibited juvenile offender
Nebraska,2017-2018,LB991,https://legiscan.com/NE/bill/LB991/2018,NE LB991 | 2017-2018 | 105th Legislature | LegiScan,Create the Nebraska Integrated Education and Training Grant Program
Nebraska,2017-2018,LB992,https://legiscan.com/NE/bill/LB992/2018,NE LB992 | 2017-2018 | 105th Legislature | LegiScan,Provide for release from a residential lease for a victim of domestic violence and eviction of a perpetrator of domestic violence
Nebraska,2017-2018,LB993,https://legiscan.com/NE/bill/LB993/2018,NE LB993 | 2017-2018 | 105th Legislature | LegiScan,"Add, change, and eliminate provisions relating to 911 service system planning and funding"
Nebraska,2017-2018,LB994,https://legiscan.com/NE/bill/LB994/2018,NE LB994 | 2017-2018 | 105th Legislature | LegiScan,Create the Rural Broadband Task Force and exempt dark fiber from sales tax
Nebraska,2017-2018,LB995,https://legiscan.com/NE/bill/LB995/2018,NE LB995 | 2017-2018 | 105th Legislature | LegiScan,Require the filing of a statement of financial interests by individuals holding elective office of a school district under the Nebraska Political Accountability and Disclosure Act
Nebraska,2017-2018,LB996,https://legiscan.com/NE/bill/LB996/2018,NE LB996 | 2017-2018 | 105th Legislature | LegiScan,Change defined terms and other provisions of the Nebraska Advantage Act
Nebraska,2017-2018,LB997,https://legiscan.com/NE/bill/LB997/2018,NE LB997 | 2017-2018 | 105th Legislature | LegiScan,Provide limits on salaries of administrative employees of political subdivisions
Nebraska,2017-2018,LB998,https://legiscan.com/NE/bill/LB998/2018,NE LB998 | 2017-2018 | 105th Legislature | LegiScan,Create the Collaborative School Behavioral and Mental Health Program
